station_id,pasture_id,timestamp,air_temp_f,humidity_pct,pressure_hpa,rainfall_in,soil_moisture_10cm,soil_moisture_30cm,soil_moisture_60cm,soil_temp_f,water_tank_pct,trough_level_pct,battery_voltage,solar_voltage,signal_strength,rssi,snr,hop_count,firmware_version,notes
WX1,CC-001,2026-04-20 06:00:00,87.52,35.57,1004.42,0.0,,,,79.42,,,4.05,5.42,-90.9,-90.9,10.07,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 07:00:00,88.24,26.1,1009.01,0.0,,,,79.83,,,4.01,5.86,-96.8,-96.8,5.46,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 08:00:00,93.4,35.06,1006.15,0.0,,,,86.79,,,4.02,5.95,-95.3,-95.3,10.65,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 09:00:00,100.19,19.48,1010.12,0.0,,,,92.02,,,4.02,6.15,-96.0,-96.0,8.83,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 10:00:00,99.28,26.05,1010.96,0.0,,,,93.07,,,4.02,6.2,-92.1,-92.1,3.95,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 11:00:00,100.6,22.05,1009.73,0.0,,,,93.18,,,4.04,6.25,-89.5,-89.5,9.37,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 12:00:00,97.0,34.06,1003.42,0.0,,,,90.46,,,4.01,6.18,-98.7,-98.7,2.32,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 13:00:00,94.4,30.39,1012.55,0.0,,,,88.94,,,4.04,6.2,-95.0,-95.0,6.39,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 14:00:00,98.52,19.03,1004.46,0.0,,,,90.72,,,4.0,6.03,-93.7,-93.7,6.02,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 15:00:00,91.23,32.93,1009.7,0.0,,,,82.32,,,4.02,5.91,-91.7,-91.7,9.22,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 16:00:00,87.27,27.93,1007.09,0.0,,,,80.43,,,4.01,5.61,-88.0,-88.0,7.39,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 17:00:00,83.26,35.09,1010.06,0.0,,,,76.82,,,4.04,5.32,-89.9,-89.9,7.13,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 18:00:00,76.22,36.76,1012.05,0.0,,,,73.11,,,4.02,5.35,-94.0,-94.0,12.82,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 19:00:00,72.59,43.56,1010.13,0.0,,,,69.38,,,4.03,5.38,-92.2,-92.2,9.06,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 20:00:00,75.68,44.1,1004.12,0.0,,,,69.37,,,4.03,5.4,-96.4,-96.4,8.97,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 21:00:00,68.83,47.24,1006.53,0.0,,,,62.62,,,4.03,5.4,-92.4,-92.4,7.97,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 22:00:00,67.29,48.77,1009.6,0.0,,,,64.69,,,4.04,5.35,-88.3,-88.3,9.48,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-20 23:00:00,67.26,40.22,1006.69,0.171,,,,61.71,,,4.0,5.34,-91.1,-91.1,8.87,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 00:00:00,68.79,52.03,1010.31,0.0,,,,65.12,,,4.04,5.35,-94.3,-94.3,8.69,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 01:00:00,67.47,48.32,1007.98,0.0,,,,60.83,,,4.03,5.38,-92.1,-92.1,8.66,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 02:00:00,71.65,50.75,1008.51,0.0,,,,66.43,,,4.01,5.34,-88.8,-88.8,8.2,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 03:00:00,73.39,38.4,1010.99,0.0,,,,66.77,,,4.02,5.31,-93.2,-93.2,9.9,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 04:00:00,79.61,41.24,1001.84,0.0,,,,73.66,,,4.0,5.36,-97.9,-97.9,9.68,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 05:00:00,81.43,36.77,1004.83,0.0,,,,75.02,,,4.01,5.31,-90.3,-90.3,8.98,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 06:00:00,88.6,36.9,1004.79,0.0,,,,80.51,,,4.01,5.54,-90.3,-90.3,3.97,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 07:00:00,86.91,26.46,1003.21,0.0,,,,79.24,,,4.05,5.9,-92.5,-92.5,7.1,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 08:00:00,93.95,36.86,1007.97,0.0,,,,85.04,,,3.98,5.93,-96.6,-96.6,4.07,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 09:00:00,96.73,29.03,1003.81,0.051,,,,87.19,,,4.0,6.15,-96.1,-96.1,5.94,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 10:00:00,99.59,20.6,1006.24,0.0,,,,91.3,,,4.02,6.32,-92.7,-92.7,1.33,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 11:00:00,101.54,28.54,1004.13,0.0,,,,93.94,,,3.99,6.37,-96.7,-96.7,7.17,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 12:00:00,100.83,21.32,1005.69,0.0,,,,93.15,,,4.02,6.22,-93.3,-93.3,5.49,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 13:00:00,96.31,24.3,1004.96,0.0,,,,85.95,,,3.99,6.19,-88.8,-88.8,6.65,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 14:00:00,96.61,26.54,1006.94,0.0,,,,89.72,,,4.01,5.94,-100.3,-100.3,9.49,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 15:00:00,88.52,26.49,1010.75,0.0,,,,83.57,,,4.01,5.71,-93.5,-93.5,6.68,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 16:00:00,84.93,27.52,1011.97,0.0,,,,77.39,,,4.0,5.6,-96.1,-96.1,8.89,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 17:00:00,81.83,30.96,1006.82,0.0,,,,74.16,,,4.0,5.36,-97.9,-97.9,11.0,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 18:00:00,82.03,39.06,1009.05,0.0,,,,75.21,,,4.03,5.34,-95.6,-95.6,8.19,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 19:00:00,76.04,47.12,1011.09,0.0,,,,68.63,,,4.0,5.35,-92.9,-92.9,4.17,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 20:00:00,70.71,41.37,1007.33,0.0,,,,64.55,,,4.02,5.42,-91.7,-91.7,8.36,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 21:00:00,70.26,47.33,1010.88,0.0,,,,67.22,,,4.0,5.36,-94.7,-94.7,8.47,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 22:00:00,70.33,57.63,1008.5,0.0,,,,66.98,,,4.04,5.31,-91.7,-91.7,7.46,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-21 23:00:00,67.08,49.31,1007.5,0.0,,,,59.57,,,3.99,5.31,-87.8,-87.8,6.32,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 00:00:00,65.59,40.2,1015.02,0.0,,,,62.07,,,4.01,5.3,-93.9,-93.9,8.17,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 01:00:00,66.74,58.29,1006.45,0.0,,,,62.7,,,4.02,5.35,-96.0,-96.0,8.45,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 02:00:00,69.0,43.73,1010.55,0.0,,,,62.9,,,4.05,5.29,-95.6,-95.6,3.52,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 03:00:00,75.16,44.76,1008.81,0.0,,,,69.83,,,3.98,5.39,-87.8,-87.8,14.0,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 04:00:00,80.1,45.13,1004.56,0.0,,,,74.16,,,4.03,5.35,-97.9,-97.9,7.58,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 05:00:00,83.05,44.76,1006.39,0.0,,,,74.98,,,4.01,5.35,-100.7,-100.7,11.8,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 06:00:00,87.53,43.52,1001.71,0.0,,,,79.57,,,4.01,5.59,-90.5,-90.5,9.21,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 07:00:00,91.78,38.34,1007.36,0.0,,,,84.51,,,4.02,5.77,-92.8,-92.8,10.2,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 08:00:00,97.33,26.23,1005.8,0.03,,,,87.92,,,4.02,5.97,-86.0,-86.0,7.75,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 09:00:00,99.63,28.3,1010.04,0.0,,,,93.04,,,4.04,6.09,-97.1,-97.1,9.71,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 10:00:00,102.0,25.94,1010.2,0.0,,,,93.97,,,3.97,6.16,-92.3,-92.3,7.7,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 11:00:00,96.24,22.17,1006.04,0.0,,,,90.69,,,4.01,6.18,-90.7,-90.7,6.49,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 12:00:00,99.06,24.09,1007.24,0.0,,,,89.03,,,4.01,6.12,-93.3,-93.3,10.52,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 13:00:00,98.75,24.08,1012.53,0.0,,,,92.59,,,3.97,6.12,-90.2,-90.2,6.88,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 14:00:00,93.7,33.46,1010.15,0.0,,,,84.61,,,3.99,5.92,-96.0,-96.0,7.77,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 15:00:00,91.83,27.16,1011.86,0.0,,,,84.51,,,4.0,5.87,-91.0,-91.0,13.17,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 16:00:00,87.64,32.84,1012.76,0.0,,,,80.75,,,4.02,5.71,-96.5,-96.5,6.78,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 17:00:00,81.46,36.31,1007.32,0.0,,,,73.58,,,4.02,5.27,-83.1,-83.1,8.48,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 18:00:00,78.12,43.75,1007.53,0.0,,,,71.34,,,3.99,5.34,-87.9,-87.9,6.09,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 19:00:00,77.22,52.75,1011.44,0.0,,,,70.34,,,4.0,5.34,-92.6,-92.6,6.35,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 20:00:00,68.81,43.23,1012.17,0.0,,,,63.02,,,3.96,5.35,-91.0,-91.0,10.65,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 21:00:00,69.7,44.69,1005.63,0.0,,,,65.09,,,3.99,5.27,-98.3,-98.3,10.11,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 22:00:00,68.52,51.69,1013.06,0.0,,,,63.7,,,3.99,5.42,-90.8,-90.8,9.21,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-22 23:00:00,69.98,46.94,1004.99,0.0,,,,65.05,,,3.99,5.38,-86.5,-86.5,7.0,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 00:00:00,70.57,43.63,1006.73,0.061,,,,64.73,,,3.99,5.37,-85.9,-85.9,6.28,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 01:00:00,69.27,49.3,1010.89,0.0,,,,64.56,,,4.0,5.3,-88.4,-88.4,6.53,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 02:00:00,70.48,47.82,1006.61,0.0,,,,64.66,,,4.0,5.35,-85.7,-85.7,4.16,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 03:00:00,74.03,42.82,1006.79,0.0,,,,69.54,,,4.01,5.32,-92.8,-92.8,9.96,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 04:00:00,79.18,43.53,1010.01,0.0,,,,73.56,,,3.97,5.37,-96.1,-96.1,10.6,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 05:00:00,81.87,26.47,1011.4,0.0,,,,74.19,,,3.99,5.28,-101.0,-101.0,4.57,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 06:00:00,87.64,35.91,1009.43,0.0,,,,79.12,,,3.98,5.68,-94.7,-94.7,8.81,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 07:00:00,91.52,24.96,1004.18,0.065,,,,85.19,,,4.0,5.66,-97.4,-97.4,6.47,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 08:00:00,95.88,20.4,1009.14,0.0,,,,86.95,,,4.0,5.99,-87.1,-87.1,10.14,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 09:00:00,95.79,32.71,1008.61,0.0,,,,90.69,,,4.0,6.19,-88.2,-88.2,7.08,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 10:00:00,99.32,26.38,1006.89,0.0,,,,89.45,,,3.99,6.23,-87.1,-87.1,8.09,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 11:00:00,99.68,26.84,1008.75,0.0,,,,90.39,,,3.96,6.27,-99.3,-99.3,6.95,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 12:00:00,98.2,30.02,1009.78,0.0,,,,89.94,,,3.99,6.18,-86.0,-86.0,9.56,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 13:00:00,98.0,20.47,1007.83,0.0,,,,88.87,,,3.97,6.14,-93.5,-93.5,5.13,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 14:00:00,96.71,24.58,1008.13,0.0,,,,89.89,,,3.99,6.06,-90.9,-90.9,4.7,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 15:00:00,89.17,25.69,1012.36,0.0,,,,82.33,,,3.99,5.84,-94.7,-94.7,5.43,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 16:00:00,88.81,36.41,1004.3,0.0,,,,83.44,,,4.01,5.57,-90.9,-90.9,6.74,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 17:00:00,85.2,37.96,1007.28,0.0,,,,77.99,,,3.95,5.43,-87.2,-87.2,10.66,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 18:00:00,80.98,30.13,1009.14,0.0,,,,76.56,,,3.99,5.46,-95.2,-95.2,5.91,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 19:00:00,73.09,36.0,1005.57,0.0,,,,67.55,,,4.0,5.42,-95.9,-95.9,4.02,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 20:00:00,71.0,43.61,1004.85,0.0,,,,66.02,,,4.01,5.39,-96.2,-96.2,7.51,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 21:00:00,66.33,45.1,1002.98,0.0,,,,60.29,,,3.98,5.37,-97.8,-97.8,8.55,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 22:00:00,65.15,54.71,1006.47,0.0,,,,59.53,,,3.99,5.3,-91.0,-91.0,11.0,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-23 23:00:00,66.6,48.17,1003.49,0.0,,,,61.67,,,3.96,5.29,-101.6,-101.6,6.61,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 00:00:00,66.95,49.91,1008.45,0.0,,,,61.12,,,3.99,5.32,-104.7,-104.7,11.07,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 01:00:00,68.36,48.72,1004.24,0.0,,,,59.5,,,3.97,5.35,-89.1,-89.1,13.93,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 02:00:00,70.14,42.61,1009.12,0.0,,,,65.57,,,3.98,5.34,-97.3,-97.3,10.21,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 03:00:00,78.23,36.58,1010.64,0.0,,,,71.9,,,3.98,5.3,-88.7,-88.7,8.92,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 04:00:00,78.44,45.56,1011.16,0.0,,,,73.13,,,3.97,5.35,-96.0,-96.0,4.19,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 05:00:00,84.13,27.36,1011.67,0.02,,,,78.05,,,3.94,5.29,-93.7,-93.7,8.44,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 06:00:00,86.8,35.3,1010.61,0.0,,,,79.57,,,3.96,5.64,-90.1,-90.1,7.03,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 07:00:00,91.09,31.5,1007.0,0.0,,,,83.02,,,3.98,5.74,-89.9,-89.9,7.9,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 08:00:00,92.28,27.21,1006.09,0.0,,,,85.35,,,3.95,5.96,-96.4,-96.4,6.13,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 09:00:00,97.77,34.32,1004.14,0.0,,,,88.01,,,3.98,6.1,-90.5,-90.5,12.42,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 10:00:00,98.73,31.93,1006.75,0.0,,,,90.36,,,3.95,6.24,-94.4,-94.4,7.81,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 11:00:00,99.9,29.9,1009.74,0.0,,,,91.49,,,3.99,6.28,-92.0,-92.0,6.31,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 12:00:00,100.61,29.77,1008.91,0.0,,,,93.56,,,3.99,6.17,-91.2,-91.2,8.11,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 13:00:00,96.28,29.08,1006.33,0.0,,,,89.51,,,3.95,6.1,-86.5,-86.5,9.37,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 14:00:00,95.93,28.75,1006.72,0.0,,,,87.8,,,3.97,5.99,-92.0,-92.0,8.96,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 15:00:00,91.08,34.85,1009.26,0.0,,,,83.88,,,3.96,5.83,-96.1,-96.1,7.79,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 16:00:00,89.82,31.48,1008.18,0.059,,,,82.42,,,3.96,5.49,-88.5,-88.5,9.21,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 17:00:00,84.32,39.15,1009.53,0.0,,,,79.58,,,3.98,5.43,-91.9,-91.9,10.06,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 18:00:00,79.45,25.55,1006.28,0.0,,,,73.73,,,3.98,5.36,-89.9,-89.9,3.39,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 19:00:00,76.76,40.65,1009.15,0.0,,,,72.44,,,4.01,5.31,-93.4,-93.4,9.51,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 20:00:00,70.83,37.51,1011.15,0.0,,,,66.49,,,3.96,5.38,-96.7,-96.7,11.65,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 21:00:00,65.94,47.02,1007.39,0.0,,,,59.74,,,3.97,5.35,-95.5,-95.5,6.16,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 22:00:00,65.66,53.01,1014.07,0.0,,,,58.36,,,3.95,5.35,-96.5,-96.5,4.41,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-24 23:00:00,69.22,46.95,1008.57,0.0,,,,64.31,,,3.94,5.32,-98.4,-98.4,10.7,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 00:00:00,64.64,55.59,1004.19,0.0,,,,60.37,,,3.97,5.35,-93.4,-93.4,8.86,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 01:00:00,73.18,36.92,1009.67,0.0,,,,67.15,,,3.94,5.41,-89.4,-89.4,7.67,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 02:00:00,72.51,44.15,1011.29,0.0,,,,66.72,,,3.97,5.4,-88.2,-88.2,3.29,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 03:00:00,75.2,42.37,1009.15,0.016,,,,69.2,,,3.95,5.32,-100.1,-100.1,11.85,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 04:00:00,79.8,32.39,1004.52,0.0,,,,72.49,,,3.92,5.35,-93.7,-93.7,8.0,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 05:00:00,85.82,38.51,1005.84,0.051,,,,79.82,,,3.96,5.35,-96.3,-96.3,7.14,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 06:00:00,86.15,49.12,1001.65,0.0,,,,79.15,,,3.98,5.62,-93.4,-93.4,10.38,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 07:00:00,92.19,24.86,1009.86,0.0,,,,85.62,,,3.93,5.82,-88.4,-88.4,8.05,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 08:00:00,98.36,26.93,1005.71,0.0,,,,90.04,,,3.98,5.96,-87.3,-87.3,11.3,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 09:00:00,97.29,33.75,1009.34,0.0,,,,88.82,,,3.97,6.15,-93.7,-93.7,7.68,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 10:00:00,101.67,30.9,1003.99,0.0,,,,94.1,,,3.96,6.24,-99.6,-99.6,11.93,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 11:00:00,100.32,21.87,1008.04,0.0,,,,93.32,,,3.96,6.17,-103.4,-103.4,8.82,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 12:00:00,102.97,28.41,1015.32,0.0,,,,94.59,,,3.95,6.22,-87.7,-87.7,11.11,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 13:00:00,96.58,27.98,1010.54,0.0,,,,92.93,,,3.94,6.2,-90.0,-90.0,3.79,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 14:00:00,91.26,23.46,999.36,0.0,,,,86.09,,,3.96,5.98,-87.5,-87.5,10.05,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 15:00:00,87.06,43.06,1006.43,0.0,,,,81.27,,,3.95,5.79,-93.6,-93.6,9.4,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 16:00:00,90.34,33.99,1007.8,0.0,,,,84.82,,,3.97,5.58,-91.6,-91.6,10.31,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 17:00:00,80.48,47.11,1007.79,0.0,,,,71.93,,,3.94,5.29,-88.0,-88.0,5.81,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 18:00:00,78.31,35.9,1012.12,0.0,,,,70.4,,,3.96,5.41,-96.9,-96.9,9.39,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 19:00:00,73.03,41.63,1005.88,0.0,,,,65.64,,,3.98,5.47,-94.5,-94.5,7.06,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 20:00:00,73.56,50.92,1010.89,0.0,,,,67.34,,,3.96,5.39,-88.8,-88.8,9.69,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 21:00:00,73.51,38.49,1007.69,0.0,,,,66.41,,,3.96,5.4,-93.3,-93.3,9.15,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 22:00:00,65.87,44.85,1012.23,0.0,,,,60.52,,,3.97,5.33,-93.0,-93.0,7.59,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-25 23:00:00,66.24,45.93,1008.07,0.0,,,,60.75,,,3.95,5.35,-92.1,-92.1,4.72,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-26 00:00:00,67.66,56.42,1010.87,0.0,,,,62.48,,,3.95,5.41,-89.4,-89.4,6.08,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-26 01:00:00,71.72,52.02,1004.69,0.0,,,,64.6,,,3.95,5.31,-92.4,-92.4,5.83,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-26 02:00:00,73.24,36.32,1005.58,0.0,,,,66.11,,,3.97,5.27,-91.7,-91.7,10.95,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-26 03:00:00,76.69,43.88,1008.84,0.0,,,,71.25,,,3.95,5.34,-90.3,-90.3,6.97,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-26 04:00:00,79.9,42.65,1010.58,0.0,,,,72.4,,,3.94,5.36,-97.8,-97.8,10.19,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-26 05:00:00,86.01,39.01,1009.6,0.0,,,,80.4,,,3.94,5.35,-99.2,-99.2,5.52,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-26 06:00:00,84.1,35.32,1005.0,0.0,,,,79.26,,,3.94,5.54,-92.3,-92.3,5.97,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-26 07:00:00,88.82,24.26,1011.6,0.0,,,,81.39,,,3.96,5.88,-96.2,-96.2,3.72,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-26 08:00:00,90.16,28.85,1008.64,0.0,,,,82.6,,,3.99,6.01,-94.2,-94.2,8.42,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-26 09:00:00,93.22,19.38,1007.97,0.0,,,,83.81,,,3.96,6.03,-94.8,-94.8,7.13,1,rangeiq-mock-0.1,Primary weather station.
WX1,CC-001,2026-04-26 10:00:00,98.61,12.37,1007.71,0.0,,,,90.94,,,3.94,6.21,-84.9,-84.9,6.78,1,rangeiq-mock-0.1,Primary weather station.
